id,Title,Description,Short Description,Price,Images,Variant1,Variant2,Variant3,Category,SubCategory,Tags
ReckewegValPks_065,Dr. Reckeweg R71 Sciatica drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/395-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_066,Dr. Reckeweg R72 Pancreas drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/396-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_067,Dr. Reckeweg R73 Drops for the joints,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/397-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_068,Dr. Reckeweg R74 Drops for nocturnal enuresis,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/398-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_069,Dr. Reckeweg R75 Dysmenorrhoea drops (Menstrual cramps),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/399-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_070,Dr. Reckeweg R76 Asthma forte drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/400-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_071,Dr. Reckeweg R77 Anti-smoking drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/401-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_072,Dr. Reckeweg R78 Eye care Drops for oral administration,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/402-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_073,Dr. Reckeweg R8 Cough syrup 150 ml each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/r8-cough-syrup_f16362b0-ed5b-4489-ae7d-98607ebcde95.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_074,Dr. Reckeweg R81 Maldol Ana,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/403-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_075,Dr. Reckeweg R82 Mycox Anti-Fungal drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/404-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_076,Dr. Reckeweg R83 Food Allergy drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/405-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_077,Dr. Reckeweg R84 Inhalent Allergy drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/406-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_078,Dr. Reckeweg R85 High Blood pressure drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/407-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_079,Dr. Reckeweg R86 Hypoglycemia drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/408-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_080,Dr. Reckeweg R87 Anti-Bacterial drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/409-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_081,Dr. Reckeweg R88 Anti-Viral drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/410-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_082,Dr. Reckeweg R89 Hair loss drops (Essential Fatty Acids),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/411-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_083,Dr. Reckeweg R9 Cough drops (22 ml each),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/Dr-Rechweg-R9-Cough-Drops-1000x1000_fd0ecad4-9130-4be8-8971-9b08010afd61.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_084,Dr.Reckeweg Germany R11 Rheuma Drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/41ylhaz4rrl_56362b41-da31-49bd-bc66-bfddcbb220a2.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_085,Dr.Reckeweg Germany R14 Nerve And Sleep Drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/510lgsumgsl_481f7abe-403f-4aab-866d-ce85b1df9465.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_086,"Dr.Reckeweg R1 drops for Inflammation, fever & tonsils (22ml each)",,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/r1-inflammation-drops_f8ef3576-5637-4f0b-98ab-8a4f4d682a76.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_087,Dr.Reckeweg R2 Gold drops for Heart Efficiency (22 ml each),,,20,https://cdn.shopify.com/s/files/1/1312/2961/products/r2-gold-drops_758c1253-9fb1-4bb2-91ef-1e138b8f6077.jpg,,,,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_088,Dr.-Reckeweg-R41-(Fortivirone)-(22ml),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/366-1-400_8293e75c-7c4f-4540-bb4d-86910a2518ad.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
